Gene,GSM77298,GSM77299,GSM77300,GSM77301,GSM77302,GSM77303,GSM77304,GSM77305,GSM77306,GSM77307,GSM77308,GSM77309,GSM77310,GSM77311,GSM77312,GSM77313,GSM77314,GSM77315,GSM77316,GSM77317,GSM77318,GSM77319,GSM77320,GSM77321,GSM77322,GSM77323,GSM77324,GSM77325,GSM77326,GSM77327,GSM77328,GSM77329,GSM77330,GSM77331,GSM77332,GSM77333
S000005621,0.251986384,0.178034678,0.7321226,0.748031497,0.784511864,0.888888896,1.048754096,1.809822321,6.608959198,1.464125752,1.441780925,1.79289341,0.947187185,0.512499988,1.126410842,1.020547986,0.608695626,1.032652974,1.296258807,4.761339188,1.361142874,1.189495325,1.199570894,1.100297928,1.147741199,0.405917168,1.238687754,1.015213013,0.764462769,1.168067217,1.482985854,3.845488071,1.398901224,1.278543234,1.811931133,1.645228148
S000006132,0.940976202,0.233526021,0.995459676,1.148481488,0.950617313,1.266884565,1.492957711,2.991640568,9.906779289,1.714125633,1.486301422,2.641624451,0.841561496,0.387499988,0.9401806,1.039954305,1.50836122,1.537755013,1.633973718,6.348812103,2.514285803,1.338825941,1.580472112,1.405163884,0.948717952,0.600000024,1.02375567,1.275862098,1.467975259,1.956932902,2.070252657,9.065512657,1.134065986,1.485236168,2.434782505,0.867219865
S000000396,1.339387059,1.264739871,1.397275805,0.888638914,0.870931566,0.758169889,0.885157049,1.285266519,2.213075161,4.096412659,2.62785387,2.475126982,1.770378947,1.142045498,1.108352065,0.81735158,1.33667779,1.276530623,0.797775507,2.388768911,2.334857225,3.225540638,2.775751114,2.87090373,1.728937864,1.474556208,1.097285151,1.263691783,0.969008267,1.158613563,1.23819983,2.830655098,3.008791208,2.909448862,2.739130259,2.448132515
S000000461,1.40181613,1.847398877,2.25879693,1.88188982,1.61728406,2.254901886,2.578548193,2.590386629,4.277239799,2.066143751,1.923516035,2.13299489,1.543053985,1.743181825,2.234762907,2.245433807,2.400223017,2.667346716,2.710819006,2.697624207,1.802285671,1.629248142,1.758583665,1.905660391,1.954823017,1.93254447,2.41515851,2.548681736,2.627066135,2.683823586,2.594950676,2.941903353,1.67142868,1.662401557,1.962588429,2.069501877
S000000758,1.110102177,1.432369947,1.728717446,2.584927082,2.506172895,2.392156839,2.323943615,2.798327923,4.904358387,4.20515728,2.582191706,1.701522827,1.735935807,1.869318247,2.349887133,2.512557268,2.073578596,2.533673525,2.599595547,4.765658379,4.092571259,2.870236874,2.351931334,1.695134044,1.656898618,1.426035523,1.481900454,2.366125822,2.165289164,1.992647052,2.358946323,4.923361778,5.40549469,2.410433054,1.948432684,1.710580707
S000003562,0.540295124,0.448554903,0.589103341,0.476940423,0.387205392,0.672113299,0.529794157,0.981191278,2.123486757,0.492152512,0.521689534,0.604060888,0.376578659,0.525000036,0.521444678,0.40867579,0.655518413,0.624489784,0.497472167,1.979481697,0.60914284,0.531410873,0.590128779,0.584905684,0.52136755,0.428402394,0.711538494,0.46450305,0.627066135,0.674369752,0.6586169,2.857849121,0.495604396,0.47342518,0.620829105,0.539419055
S000002166,4.894438267,2.901734114,3.443813801,3.523059845,3.78787899,3.728758097,3.88840723,4.299895763,3.571428776,5.761211395,5.777397633,4.415228367,4.334098816,3.392045498,3.71670413,4.647260666,5.22296524,3.775510073,3.867542744,4.062634945,3.405714273,4.102986336,4.464592457,4.461767673,5.770452023,4.782248497,4.595022678,3.754564285,4.639462948,4.680672646,4.356750965,3.66625452,3.970329523,3.952755928,3.797775507,4.110995293
S000002609,2.736662865,2.954913378,2.580022812,2.181102276,2.442199945,1.888888836,2.125677109,2.040752411,2.186440706,3.474215269,1.898401856,3.484263897,2.901262999,3.234091043,2.791196346,2.106164455,1.525083661,2.064285755,1.546005964,1.44276464,4.158856869,2.563336611,2.991416216,3.482621908,1.792429805,2.660355091,2.49660635,1.998986006,2.587809801,2.127100945,1.558726668,2.339925766,2.756044149,2.823818922,2.617795467,2.84439826
S000000825,14.76390457,16.22774506,10.88308716,13.37682724,12.34904671,10.16557789,10.47128868,10.15987492,11.12348652,10.60986614,11.69748783,13.1817255,18.18254852,15.10000134,14.31264019,14.06849384,9.044592857,10.10204029,7.84529829,8.239740372,11.24800014,11.19258499,15.60407734,14.54617786,15.27594662,15.07810688,14.46267033,9.621704102,10.02272701,8.84348774,9.690450668,13.72558689,10.88021946,10.47736263,10.75631905,12.33298683
S000002646,6.472190857,7.624277115,5.323495865,5.633296013,6.209876537,5.063180447,5.167930603,4.067920685,5.625908375,7.050448895,3.785388231,4.96142149,7.137773037,7.163636684,6.062076569,5.640411377,2.950947762,3.489795923,3.240647078,4.842332363,9.050286293,7.042224407,7.084764004,7.811320782,6.11599493,3.689940691,6.567873001,3.934077263,4.413223267,4.110294342,3.858397484,8.296662331,6.336263657,6.755905628,5.394337654,6.79668045
S000001266,2.704880953,1.847398877,1.96935308,1.62767148,1.939394116,1.617647052,1.822318435,1.390804648,2.131961346,1.795964241,2.765981913,2.112690449,2.172215939,1.859091043,1.545146585,2.20662117,1.534002304,1.162244916,1.599595428,1.833693385,2.268571377,1.435633302,2.027896881,2.241310835,3.14041543,2.011834383,1.786199093,1.395537615,1.801652789,1.40336144,1.140504956,2.657601833,1.561538577,1.783464551,1.882709742,1.885892034
S000003079,1.001134992,0.647398829,0.892167985,1.078740239,1.259259224,1.438997865,1.664138675,1.94670856,8.832929611,2.141255617,1.100456715,1.504568458,0.492537349,0.639772713,1.057561994,0.996575415,0.770345569,0.954081595,1.604651093,4.666306973,2.291428566,1.304840326,1.589055896,0.707050622,0.910866916,0.452071011,1.409502268,1.0,1.247933865,1.210084081,1.925356746,7.731767178,1.727472544,1.331692934,1.569261789,1.803941727
S000003766,0.817253113,0.841618538,0.903518736,0.637795269,0.674522996,0.659041405,0.628385663,0.722048044,0.447941899,0.748879015,1.269406438,0.646700501,0.857634902,0.846590936,0.758464992,0.602739751,0.734671175,0.763265312,0.591506541,0.467602581,1.361142874,1.198764205,0.961373389,0.932472706,0.932844996,1.217751503,0.772624493,0.648073077,0.649793386,0.60504204,0.60263449,0.435105056,0.938461602,1.186023593,1.159757257,1.12551856
S000001675,17.62315559,14.49248505,8.82065773,9.359954834,7.760942936,7.101307392,7.136511326,7.826541424,4.433414459,12.41592026,10.47374439,13.63451767,19.00115013,12.12045479,8.642211914,7.658676147,7.139353752,5.531632423,6.088978767,5.377969742,14.13828564,13.91452026,17.03755379,13.27606773,18.64468956,10.3230772,9.288461685,5.630832195,5.970041275,5.760504723,7.423710346,5.425216198,13.6802206,13.4379921,14.83619785,15.7012434
S000001776,5.405221462,3.941040277,5.75255394,3.776153088,4.718294144,6.09041357,5.340194702,7.663532257,6.497579098,5.504484653,7.783104897,7.394924164,5.071183205,3.994318247,5.375846386,5.751141548,7.898550987,6.861224651,4.527805328,4.563714981,6.030857086,4.956745625,5.017167568,5.038728714,6.371184349,4.952662945,7.126697063,6.93306303,6.751032829,6.84348774,6.28210783,6.679851532,5.635164738,6.190944672,6.875631809,6.533194542
S000006380,4.148694515,2.715606689,2.923950195,3.188976526,2.860830545,2.809368134,3.100758314,3.070010424,3.098062992,4.646861076,4.275114059,3.647715569,3.966705084,3.456818342,3.22347641,3.485159636,3.658863068,2.528571367,2.613751173,2.492440701,5.175999641,3.87435627,4.528970242,4.041707993,5.648351669,4.080473423,3.4932127,2.240365267,2.506198406,2.492647171,3.351262331,2.380716801,4.865933895,3.24311018,3.159757137,3.323651075
S000004289,0.700340509,0.897109807,1.055618644,0.942632198,0.940516353,1.0,0.97941494,0.996865213,1.415254235,0.470852047,0.952054858,0.91065985,0.673938036,1.139772773,1.227990985,0.929223776,1.358974338,1.100000024,0.864509583,1.26781857,0.903999984,0.662203908,0.692060113,0.827209592,0.946275949,1.268639088,1.176470637,1.105476737,1.306818128,1.268907666,1.217343688,1.224969029,0.718681335,0.704724371,0.869565189,0.836099505
S000003572,0.400681049,0.352601141,0.279228151,0.214848146,0.316498339,0.289760351,0.325027078,0.301985383,0.790556967,0.597533643,0.590182662,0.612182736,0.324913889,0.343181849,0.158013538,0.261415511,0.393534005,0.291836739,0.34378159,0.293736517,0.765714288,0.425334692,0.315450639,0.468718976,0.316239327,0.410650909,0.28054297,0.248478711,0.363636374,0.329831928,0.242590576,0.409147054,0.509890139,0.491141737,0.433771491,0.360995829
S000005785,4.656072617,8.209248543,10.36776447,8.883014679,8.552188873,7.642701149,7.301191807,6.746081352,5.736077309,7.54035902,7.8287673,6.975634098,6.88519001,9.817046165,10.16817188,8.566210747,5.826086521,9.182653427,7.343780994,6.939524651,6.985142708,6.636457443,6.626609325,4.880834103,5.628815651,7.701775074,9.446832657,9.530426979,7.34297514,8.335083961,6.867178917,7.276885033,8.458242416,7.831693172,7.512638569,7.360995293
S000006372,0.090805903,0.149132937,0.251986384,0.222722158,0.177328855,0.201525047,0.196099669,0.280041784,0.220339,0.067264579,0.109589048,0.1177665,0.138920799,0.20113638,0.238148987,0.157534257,0.245261982,0.216326535,0.177957535,0.329373658,0.153142855,0.155509785,0.149141625,0.169811323,0.142857149,0.168047339,0.226244345,0.193711981,0.242768586,0.155462191,0.226125151,0.385661304,0.168131873,0.180118099,0.189079881,0.162863061
S000001578,0.162315547,0.075144507,0.169125989,0.187851533,0.230078578,0.189542472,0.185265437,0.312434703,0.359564185,0.196188346,0.163242012,0.112690359,0.165327221,0.200000003,0.116252825,0.157534257,0.206243038,0.204081625,0.183013141,0.387688994,0.201142862,0.192584962,0.150214598,0.141012907,0.180708185,0.115976334,0.213800907,0.178498998,0.195247933,0.196428582,0.17563118,0.458590806,0.180219784,0.116141737,0.112234578,0.107883804
S000005487,25.19523239,13.61618519,25.694664,21.82677269,22.34343529,24.09477043,22.42036629,27.5402317,45.87651443,36.81053925,29.35274124,26.75431442,18.6417923,15.88409233,17.18171501,26.2465744,29.98550606,22.3602047,24.25985718,31.64146805,37.1062851,27.74974251,25.66952705,19.11420059,14.33455467,18.95976257,24.94683456,19.74847984,22.3956604,23.60084152,25.29088974,39.37206268,27.16263771,26.79527473,26.34175682,24.15145111
S000001323,0.23723042,0.187283248,0.214528948,0.213723287,0.294051647,0.294117659,0.2903575,0.300940424,0.370460063,0.362107635,0.401826501,0.213197961,0.370838135,0.186363637,0.209932283,0.228310511,0.335563004,0.314285696,0.262891799,0.348812073,0.342857152,0.27188465,0.270386279,0.227408141,0.398046374,0.363313615,0.28393665,0.158215016,0.246900812,0.195378155,0.462129533,0.343634099,0.364835173,0.248031497,0.301314443,0.31224066
S000002574,7.099886417,4.345664501,4.74347353,4.104611874,4.063973427,4.013072014,5.092090607,5.039707184,8.980629921,8.430493355,6.131278515,6.610151768,6.167623997,4.715909004,4.479683876,5.84703207,4.877368927,4.334693432,4.203235626,5.334773064,9.273142815,5.986611366,5.509656429,6.545183659,7.554334641,4.720710278,4.350678921,4.164300442,5.016529083,4.811975002,4.737651348,7.490728855,6.020879745,5.598424911,4.70576334,5.761410713
S000000327,2.614074945,2.573410511,3.057888746,2.745781898,1.854096532,1.924836516,2.318526506,2.354232073,1.700968504,2.625560522,2.9691782,2.860913515,2.546498537,2.773863792,2.889390469,2.473744392,2.166109324,2.083673477,2.074822903,1.844492435,2.177142859,2.519052505,2.709227562,2.801390409,2.682539701,1.937278152,3.038461685,2.244421959,2.31508255,2.053571463,1.821075678,1.469715595,2.527472496,2.132874012,2.643073559,2.822613955
S000004106,1.090805888,1.390751481,1.370033979,1.614173293,1.993266106,1.687363744,1.672805905,1.565308332,1.529055715,1.115470886,0.984018266,1.141116738,1.304248095,1.110227227,1.005643249,1.713470459,1.558528423,1.431632638,1.639029264,2.301295996,1.713142753,1.327497363,1.405579448,1.0,0.910866916,1.214201212,1.742081523,1.287018299,1.432851195,1.448529363,1.857299685,2.487020969,1.565934062,1.226377964,1.098078847,1.149377584
S000005321,0.864926219,1.082080841,1.491486907,1.72553432,1.439955235,1.753812671,2.047670603,2.572622776,7.553269386,1.479820728,1.189497709,2.047715664,0.873708427,0.910227299,1.593679428,1.805936098,1.602006674,1.660204053,1.988877535,5.620950222,2.035428524,1.480947495,1.870171666,1.873882771,1.047619104,0.943195224,1.937782884,1.332657218,1.645661116,1.577731133,2.008781672,6.915945053,1.546153903,1.353346467,1.891809821,1.784232259
S000005671,3.667423487,3.098265886,5.140748978,4.872890949,5.721661091,5.630719185,7.098591328,8.783699036,22.62227631,4.940583229,5.313927174,5.332994461,3.301952124,2.617045641,4.284424305,5.399543285,7.352285385,5.317346573,7.116278648,19.01619911,6.217142582,4.438723087,5.972102642,5.174776554,1.739926815,4.114793301,4.918551922,4.025354862,4.715909004,4.765756607,8.468715668,21.89245796,5.132966995,3.846456528,5.56622839,4.280082703
S000001676,2.891032934,5.320231438,5.019296646,4.57705307,4.52300787,3.99019599,3.258938074,3.434691906,0.435835361,1.315022469,1.6095891,1.81319797,2.887485743,5.465909481,4.439051628,3.719177961,3.062430382,3.407142639,2.719918966,1.697624207,2.258285761,2.189495325,2.0482831,1.69712019,3.028083086,2.076923132,4.665158272,3.821501017,3.231404781,2.95168066,3.712404251,1.03584671,1.661538482,2.228346348,2.161779404,1.890041351
S000002488,0.704880834,1.470520139,1.673098683,1.596175432,1.766554475,1.654684067,1.603466868,1.586206913,2.104116201,1.542600989,1.382420063,1.262944102,1.45579803,1.227272749,1.698645592,2.036529541,1.152731299,1.898979664,1.499494433,1.434125304,1.657142878,1.47579813,1.376609445,1.368421078,1.285714388,1.086390615,1.638009071,1.260649204,1.435950398,1.368697524,1.26015377,1.76143384,1.845054865,1.14468503,1.223457932,1.153526902
S000002820,0.347332597,0.256647408,0.356413156,0.300337464,0.423120111,0.346405208,0.407367259,0.556948781,3.838983297,0.830717504,0.811643839,0.699492395,0.336394966,0.328409106,0.353273124,0.316210061,0.341137141,0.432653069,0.511627853,1.774298072,0.668571413,0.646755874,0.561158776,0.652432978,0.407814443,0.282840222,0.334841639,0.307302237,0.284090906,0.331932783,0.360043913,2.936959028,0.741758287,0.496062994,0.654196084,0.669087112
S000004926,1.443813801,1.006936431,1.834279299,1.977502942,1.822671175,2.087146044,1.03791976,1.752351046,7.122275829,2.147982121,2.590182543,3.001015186,1.481056333,1.255681872,1.574492097,1.171232939,1.734671235,1.105102062,1.907987714,4.286177158,3.701714277,3.468588829,2.914163113,3.322741032,0.639804661,0.971597612,1.295248866,1.755578279,1.838842988,1.586134553,1.281009912,8.11742878,2.378021955,3.169291258,3.00909996,2.754149199
S000007595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S000004023,0.698070407,0.683236957,0.496027261,0.268841386,0.373737395,0.434640527,0.501625121,0.897596717,1.817191362,0.424887925,1.401826501,0.870050728,0.598163068,0.556818187,0.60383749,0.337899566,0.457079142,0.882653058,0.320525765,0.261339098,0.614857137,0.399588048,0.543991446,0.811320722,0.547008574,0.520710051,0.703619957,0.830628872,0.515495896,0.457983196,0.367727786,1.526575923,0.696703315,0.795275629,1.054600596,0.971991599
S000006125,2.429057837,2.450866938,2.675368786,2.341957331,2.471380472,2.796296358,2.894907951,3.187042952,3.93099308,3.142376661,2.434931517,2.18680191,3.074626923,2.364772797,2.376975298,2.894977331,2.465997696,2.397959232,2.719918966,4.763498783,5.406857014,3.052523136,2.533261776,2.953326702,2.451770544,2.234319687,2.522624493,1.789046645,2.045454502,2.190126181,3.308452368,6.259579182,3.437362671,2.200787544,1.986855268,1.930497885
S000006239,21.85357666,16.92254448,33.0930748,31.26546669,27.99439049,27.05337715,24.9956665,35.1567421,55.2651329,37.4596405,35.44178009,36.79289246,27.85304451,21.08068275,35.21331787,30.80821991,26.42920876,27.81326485,29.55308342,30.00648117,30.85142899,31.34088516,39.48605347,22.66435051,19.8571434,19.8071003,35.81334686,26.01521492,26.73966789,27.6785717,31.13172531,39.85042953,42.54395676,29.56397629,36.19110107,30.45228195
S000004122,1.489216805,0.625433505,1.69012475,0.98987627,0.836139202,0.553376913,0.853737831,0.922675073,0.318401933,0.674887955,1.514840126,1.275126815,1.50516665,0.923863709,1.244920969,0.90867579,0.674470484,0.807142854,0.722952425,0.680345595,0.835428536,1.022657037,1.403433561,1.304865956,1.7448107,1.0,1.320135713,0.879310369,0.674586773,0.803571463,0.819978058,0.548825681,0.683516502,1.067913413,1.380181909,1.385892153
S000001487,3.53689003,3.258959293,3.018161058,3.767154217,3.271605015,3.835511923,3.385698557,2.718913555,11.70217896,2.75896883,4.043379307,4.48629427,3.419058561,3.546591043,1.963882565,3.789954424,5.210702419,3.177550793,3.051567078,6.693304539,4.169142723,3.085478783,1.861588001,3.494538307,2.065934181,2.887573957,3.848416567,2.901623011,3.549586773,3.692226887,2.080131769,8.374536514,4.757143021,3.229330778,3.68351841,3.748962402
S000002736,9.793416977,13.49595356,14.11350822,11.34308243,12.24354744,10.93028355,12.52437687,9.387670517,6.417675495,8.322870255,5.393835545,5.843654633,9.877153397,14.10227299,13.29458237,15.63698673,12.49832726,9.876530647,9.025277138,6.817494392,11.2685709,6.68074131,5.983905792,6.867924213,8.749694824,13.34201241,13.5328064,9.345842361,11.2448349,11.6102953,10.74972534,7.187885761,8.917582512,5.853346348,4.451971531,5.934646606
S000005846,0.524404109,0.49710983,0.803632259,0.812148452,0.870931566,0.899782121,0.696641386,0.787878811,1.151331782,0.615470886,0.740867615,0.968527913,0.685419083,0.728409111,0.876975119,0.826484025,0.746934235,1.263265252,1.10515666,1.457883358,0.467428595,0.65087539,0.675965667,0.515392303,0.810744822,0.565680444,0.77036202,1.300202847,0.845041335,1.280462265,0.877058208,0.865265727,0.517582417,0.856299222,1.005055547,0.836099505
S000001212,0.849035203,0.675144494,0.720771849,1.184476972,0.858585894,1.422657967,1.824485183,2.437826633,8.685230255,1.003363252,1.512557149,1.389847636,0.929965615,0.742045522,1.344243765,1.260274053,1.156075835,1.603061199,1.822042346,6.8358531,0.734857142,0.987641573,1.725321889,1.331678391,1.366300464,1.176331401,0.809954762,0.868154168,1.314049482,1.360294104,2.441273451,11.03708267,0.826373637,0.840551198,1.424671292,1.338174224
S000000949,3.300794363,2.682080746,1.779795766,2.460067511,2.896745443,2.748366117,3.1375947,2.711598873,2.403147697,2.699551821,2.52968049,2.045685291,2.882893562,2.592045546,2.520316124,2.545662165,2.790412426,2.479591846,2.47320509,2.487040997,3.474285603,2.376930952,2.150214434,2.210526466,2.559218645,4.228402138,3.498868704,2.515213013,3.242768526,2.97163868,2.916575432,3.134734154,3.19340682,2.160433054,1.978766322,1.932572484
